step,getPrice,getDividend,ensemble,retornos
61,516.5824783679906,1181.357165982786,1,0.1360090368141737
62,552.5979229373211,1189.5697804757522,1,0.06971867238531208
63,604.5406166318967,1195.1709596134838,1,0.09399726553164633
64,494.0395105547062,1195.0790551855725,1,-0.18278524723918477
65,519.5070064021154,1205.4587072557752,1,0.05154951234328269
66,408.7773852477135,1198.0934156042888,1,-0.21314365309770927
67,485.6073286030787,1201.3716250955035,1,0.18795057194469636
68,412.10485956323396,1204.0636160250126,1,-0.15136194350955426
69,428.4682006536547,1206.2176781007427,1,0.039706741404999
70,419.185478081607,1204.7029075533674,1,-0.02166490432168907
71,433.8618711294875,1196.5348478060566,1,0.03501169247333344
72,493.1447794309238,1197.5575929207341,1,0.13664005123820414
73,361.1025657818449,1199.5242071331718,1,-0.2677554729494494
74,476.6917403001203,1200.6069090657443,1,0.3201006735247265
75,406.1440598523407,1198.4374135054481,1,-0.14799434201096803
76,506.76626649181554,1199.6791531786664,1,0.24775003892967787
77,472.8333293577704,1194.295505180008,1,-0.0669597393862702
78,415.5243252240071,1187.2331081171594,1,-0.12120339361779706
79,459.5577194272124,1185.8142911043224,1,0.1059706773591826
80,411.0289032772748,1185.5149404965566,1,-0.10559895764654627
81,457.1635542773643,1187.6001294853343,1,0.11224186579640033
82,386.640450128279,1179.9662654061424,1,-0.15426230610303301
83,400.1773403329235,1183.6585085172715,1,0.03501157263848951
84,387.4344045931833,1184.1787610826464,1,-0.031843221630537294
85,477.1190323569262,1178.9527456343496,1,0.2314833858338271
86,407.92934517583967,1179.9737704896265,1,-0.14501556737172175
87,420.04887947598735,1177.459427652674,1,0.02970988589929342
88,467.0435703001116,1175.2658929674635,1,0.11187910055313158
89,379.2873922513648,1178.7267304701297,1,-0.18789719766906687
90,389.9937023770339,1178.0100930373806,1,0.028227434774772943
91,417.9190015820859,1170.74340981853,1,0.07160448754645447
92,438.31834463548546,1164.404901287078,1,0.048811714653258696
93,461.4357627034213,1164.7740970299442,1,0.052741160279661005
94,465.6568079293315,1159.1591015504375,1,0.00914763346728975
95,461.2092801929627,1167.095913550518,1,-0.009551084963507598
96,537.1695717868666,1171.8049441205378,1,0.1646980987939431
97,417.04848730145386,1170.7539353910722,1,-0.22361855695927868
98,495.8926073977909,1158.2970198865735,1,0.18905264614794398
99,289.79326256318205,1167.6506539384327,1,-0.4156128600426621
100,366.76958820479246,1167.8415071799723,1,0.2656249664356074
101,155.2819743170579,1162.771331376495,1,-0.5766225463863885
102,171.55091105269358,1159.7818310955004,1,0.10477028520011888
103,227.35460695985043,1157.0891527393073,1,0.3252894173789388
104,202.50137518487372,1153.3319542848344,1,-0.10931483688547226
105,159.25360486411626,1157.9628070802428,1,-0.21356778580527858
106,247.26633603893708,1161.3337904121997,1,0.5526577012176147
107,110.69585163398642,1159.588533450492,1,-0.552321381845707
108,192.87423232961245,1156.4926134715606,1,0.742379949045852
109,138.89342197047972,1160.0618466612561,1,-0.2798756977908911
110,184.93608823768696,1159.4213429989047,1,0.33149637768297696
111,202.73044441167917,1161.9012396880717,1,0.09621894971154696
112,253.34451407610703,1165.339090524925,1,0.24966190850766967
113,207.18786131446024,1170.879099992282,1,-0.18218927269836563
114,311.6113394739868,1167.4075610127177,1,0.5040038421992173
115,396.69997000834786,1171.0092630828028,1,0.273060122516704
116,321.80340263282693,1169.1066616625094,1,-0.18879902454730427
117,363.84669428660595,1162.6225002428312,1,0.13064899659171664
118,334.5168766852322,1162.6941612274632,1,-0.08061037261553443
119,273.83631279033426,1162.2322124405666,1,-0.18139761585779743
120,300.9454792745831,1167.2919141619675,1,0.09899770489900382
121,287.8300400501121,1165.8118688153174,1,-0.04358078166213109
122,261.6306074376266,1162.895430020674,1,-0.09102396889471319
123,376.21503486657025,1157.3490799409453,1,0.43796262429372235
124,311.42146583778947,1144.1741170971438,1,-0.17222482629318814
125,189.84461800283032,1143.895624634578,1,-0.39039328104082927
126,238.3705570730587,1149.3276486289308,1,0.2556087161212278
127,325.73376257502406,1143.5296279779286,1,0.3665016626830688
128,224.74210549182368,1140.8588730433135,1,-0.3100435652872786
129,246.38427733568832,1140.4818047812626,1,0.09629780675278049
130,266.67746059662045,1134.8653082758049,1,0.08236395390312795
131,217.27570140525208,1131.026250025077,1,-0.18524909859590297
132,285.2995303618412,1137.411537624124,1,0.3130760987843477
133,295.3817915813897,1141.6842165659846,1,0.035339214217286904
134,359.89308751283517,1139.2223961730265,1,0.2183997042812641
135,288.71515471966393,1142.9207597544478,1,-0.1977752150925454
136,305.8607223576025,1142.571573989839,1,0.05938575567530069
137,270.11420856378845,1150.3640527018824,1,-0.11687186742474373
138,354.26479737238077,1138.252763488495,1,0.311537068916239
139,239.2761953301253,1136.4408962277676,1,-0.32458376585858384
140,316.65431376089276,1139.2800606203355,1,0.3233841056525084
141,280.30386994665236,1138.9325891157205,1,-0.11479535327501904
142,307.58156939018374,1131.8079585602245,1,0.09731474434770701
143,309.0319123764599,1126.2820653236001,1,0.004715311743651054
144,340.7361389206276,1126.3468944072988,1,0.10259207956991147
145,387.6931691813445,1125.0887516274008,1,0.13781053694353002
146,358.67409126949866,1135.4067072562136,1,-0.0748506298759989
147,370.14319997921154,1130.939891675285,1,0.0319764069635442
148,348.4692661120538,1127.7499880319926,1,-0.058555537068829135
149,266.01515350086703,1139.6079966029135,1,-0.23661803386894043
150,274.400829053504,1135.6436577453735,1,0.03152330024165208
151,348.9676848088928,1134.9852113724185,1,0.2717442801196834
152,267.0868201587236,1143.3507868403783,1,-0.2346373839600939
153,324.7943043653352,1142.9167810174645,1,0.21606264274784281
154,372.8758003427658,1145.6775399733674,1,0.14803675843818836
155,312.38037474756004,1141.8552264405778,1,-0.16224014950714252
156,343.11644367537787,1133.4519669068477,1,0.09839308552163743
157,273.709216527422,1136.1152489333183,1,-0.20228475908785648
158,190.39894600959295,1133.0473678535543,1,-0.3043751013385494
159,326.7797979263212,1137.3477250710891,1,0.7162899520980379
160,357.5717758355451,1137.4260995020902,1,0.09422852362546162
161,287.76883219190256,1134.8785016589914,1,-0.19521379583310963
162,278.8013064061912,1139.5577101893668,1,-0.031162255194236054
163,289.45590675284484,1146.0616836067916,1,0.0382157475658695
164,271.0632218902896,1146.073735834604,1,-0.0635422682124088
165,311.251330390553,1144.3689847957448,1,0.14826101534545025
166,272.0330258932597,1139.7023406681535,1,-0.1260020461537716
167,244.06862300393698,1133.6493563050567,1,-0.10279782315951376
168,313.1363490853336,1129.9163262872992,1,0.28298486397525396
169,353.6713193714266,1129.6021152142134,1,0.12944830711763416
170,270.76872446910454,1133.619819954049,1,-0.23440576139920896
171,323.04845754902004,1139.0046799304712,1,0.1930789207003882
172,304.0626912145005,1134.008267163771,1,-0.05877064536560622
173,333.5557921149802,1136.4327929625415,1,0.09699677649591626
174,343.04419466588064,1142.7957796390908,1,0.02844622331615724
175,329.63623859608776,1135.273923288912,1,-0.039085214903146814
176,363.5106952242303,1139.911071124746,1,0.10276314513359625
177,278.7522264032522,1143.8386772470353,1,-0.23316636878784297
178,383.6794128735148,1146.8596898234505,1,0.3764173934111344
179,321.97548452786884,1154.033456246397,1,-0.16082157727338767
180,384.0066758783591,1160.0555815636578,1,0.19265811942623565
181,311.1533334167273,1161.3241822415403,1,-0.18971894771097508
182,292.8830346094916,1162.2178256950979,1,-0.058717991565805774
183,226.52102433841455,1158.2783262580149,1,-0.22658195398568984
184,256.13527675471323,1155.2186531262523,1,0.13073511610143532
185,339.6450797632044,1155.3492165345588,1,0.32603788149206786
186,322.76816581474975,1149.2098845219962,1,-0.049689852596189556
187,299.8143560247913,1145.2471487110345,1,-0.07111546992875557
188,375.96751703627916,1150.1626320859991,1,0.2540010492532613
189,261.60182101670046,1148.8452483273102,1,-0.3041903644259324
190,256.74514454364964,1152.2669798862923,1,-0.018565147804306625
191,218.98663333313144,1153.42624118505,1,-0.14706611600243455
192,365.2367343324003,1153.8870425138607,1,0.6678494425583832
193,255.75687512749562,1158.8425544518875,1,-0.2997504054596753
194,396.52922501049784,1153.892364251523,1,0.5504147241900214
195,273.15531334406876,1156.8319673760177,1,-0.31113447353889956
196,279.2007933823612,1152.3713322030983,1,0.022132024320821155
197,247.80692821656407,1159.3488804124818,1,-0.11244189096126142
198,257.995629858631,1157.9755984996616,1,0.04111548339424465
199,232.86031001247662,1154.752717503819,1,-0.09742537057673148
200,334.29320167284243,1151.8246233308596,1,0.43559545057262467
201,237.84314474530532,1157.5336736006036,1,-0.288519349017239
202,306.11366280587504,1168.335249405388,1,0.2870400916270986
203,286.50629974498156,1170.1867893447493,1,-0.06405255773678967
204,240.4369291918125,1173.9630405430878,1,-0.1607970595905754
205,290.4500994572545,1174.7935734370603,1,0.20800952014132226
206,324.67340735223354,1174.1589211404407,1,0.11782852875220196
207,324.39790241444973,1176.9716293773733,1,-0.0008485602194235647
208,392.60186779842996,1173.126792660473,1,0.21024786188920255
209,365.7278825897076,1170.7045778500515,1,-0.06845098664308967
210,392.08446194247813,1163.638724906275,1,0.07206609232563961
211,435.27300952057703,1161.3923144686985,1,0.11015113265170658
212,414.704729797982,1161.2894758098605,1,-0.04725374482844587
213,382.6585913039138,1157.7289183655037,1,-0.0772745912728776
214,308.6263198622853,1156.7527590521472,1,-0.19346820670970075
215,343.83181532792753,1153.1315912255275,1,0.11407159143572579
216,331.90972484105725,1156.272469720557,1,-0.034674192309689704
217,325.60392460429057,1156.5407427354892,1,-0.01899854015963638
218,315.9827769378155,1161.0500225567866,1,-0.02954862315670096
219,313.6083737395095,1166.9891750214724,1,-0.007514343728846026
220,400.6105100083512,1163.736468047342,1,0.2774228737307497
221,373.9628340990551,1165.6437548487459,1,-0.06651766552190701
222,369.78045311705023,1173.1896740200027,1,-0.011183948244699218
223,367.27961968877133,1173.6732560888972,1,-0.006763022239813422
224,383.6157089266645,1175.479557607537,1,0.044478616188222506
225,382.692400679722,1179.6404552731678,1,-0.0024068572413936395
226,380.79079829792573,1179.202407166097,1,-0.004969010041534007
227,396.4949583532808,1172.50291380412,1,0.041240912662675114
228,428.6655473216853,1175.9564703629433,1,0.08113744775473336
229,344.91987112278724,1172.5493311890827,1,-0.19536367389948522
230,412.88882570327536,1177.115978837047,1,0.19705723059455743
231,267.6365118506072,1165.2678642162434,1,-0.3517952165580148
232,436.7725158088386,1166.085070882451,1,0.6319616213375324
233,306.003833071691,1155.5330519972986,1,-0.2993976910268339
234,332.8328087499828,1156.1484046282233,1,0.08767529285166259
235,301.6060528038431,1166.4101945675802,1,-0.09382114721026974
236,380.49393189700345,1173.4385585333766,1,0.2615593366240133
237,323.67463273767845,1182.8259173030985,1,-0.14933036875527758
238,398.2615777152945,1178.4725854481342,1,0.23043803076796848
239,364.51990448505325,1176.1682953161112,1,-0.08472239130826267
240,410.44225708852434,1183.5060800451117,1,0.12598037045012475
241,369.31748034810573,1180.900021839358,1,-0.1001962542359492
242,410.4138939673527,1176.6579105391693,1,0.11127665438557341
243,471.18156206906644,1172.0951108328316,1,0.14806435404583954
244,439.4330021510652,1172.2390317434836,1,-0.06738073488823723
245,382.6275307198074,1172.1780952330441,1,-0.1292699254566447
246,426.0270604471869,1165.1018607965361,1,0.1134250053720268
247,430.1556961424553,1164.5508715326616,1,0.00969101749296097
248,435.5505244909886,1165.3612820074138,1,0.012541571335479113
249,356.7169792240004,1164.193403510808,1,-0.18099747522774307
250,364.3537515196185,1159.764748258907,1,0.021408491157979388
251,330.5614609914829,1160.3994476141088,1,-0.09274582843513308
252,325.6661299234586,1155.0546272114855,1,-0.014809140343648294
253,283.22185046164594,1151.950552445405,1,-0.13033065327299567
254,259.47010800995855,1156.5599073216447,1,-0.08386267660130221
255,311.81817434563203,1152.144421162867,1,0.20174989225989895
256,295.93205376040135,1151.4244923789277,1,-0.050946743622524895
257,284.31600805246484,1149.8949485452185,1,-0.03925240797788445
258,253.8492431288236,1151.1101183301294,1,-0.10715810598332268
259,259.918143667416,1157.143951826792,1,0.023907499048608866
260,246.9117543362214,1158.3002474619816,1,-0.05004032864991997
261,329.3563646792092,1157.6324161311363,1,0.3339031410822282
262,318.7881282645948,1153.9154585996453,1,-0.03208754269834081
263,298.8644422337549,1165.8305719023585,1,-0.06249820574969204
264,319.80003882701624,1163.1674545395163,1,0.07005047651967469
265,286.0369456041494,1156.8492739435837,1,-0.10557563828542775
266,317.46903300900544,1158.6668559677923,1,0.10988820810705807
267,356.22430775465784,1156.5667163010066,1,0.1220757639834215
268,328.39534842294853,1161.8739785210532,1,-0.07812201112024039
269,316.4342651737087,1160.7578999278455,1,-0.03642281569054035
270,287.4478053764843,1154.4906364941749,1,-0.09160341653048244
271,378.61979255918055,1155.070735125657,1,0.31717753789521497
272,334.50784052661504,1155.8904434694664,1,-0.11650725318505516
273,316.7354292001466,1161.4432081392986,1,-0.05313002917506917
274,347.99694832239715,1162.8138551887607,1,0.09869915468943719
275,356.3268861392233,1161.5644568006999,1,0.023936812828338327
276,346.5039626738278,1156.205845169453,1,-0.027567168932510745
277,294.10338779798417,1149.7722502233544,1,-0.1512264808502912
278,325.21893115587034,1149.7675533943043,1,0.10579797666002758
279,308.9022514192381,1152.9641760311404,1,-0.05017137126255424
280,282.4060876982514,1152.0174698678331,1,-0.08577523666224908
281,319.69171890803534,1158.8572198176412,1,0.13202842585186533
282,293.3624050568895,1152.1312694247677,1,-0.08235844813584277
283,271.3596171716956,1156.6754870680902,1,-0.0750020708376966
284,332.08021915462183,1150.4294488544272,1,0.22376432652654746
285,376.9192668273961,1140.834719652473,1,0.13502474729425687
286,208.21438182519853,1140.645297752263,1,-0.44758891319676997
287,288.4722368636563,1141.5094277281255,1,0.3854577879535543
288,238.09287927292215,1139.7141395052483,1,-0.1746419625627456
289,198.06250500204112,1135.4596656504627,1,-0.16812923760309031
290,259.00137583917575,1136.0342239074323,1,0.30767494754500163
291,347.09391364507167,1137.052796359646,1,0.34012382181551065
292,317.82003190172463,1138.2348752825126,1,-0.0843399454514252
293,331.10404612119487,1136.6402213991655,1,0.041797284268028395
294,244.91245875764852,1131.007845082975,1,-0.2603157175916764
295,202.57757188319312,1135.1395153463966,1,-0.17285722045013482
296,207.61206762530205,1132.3880643236741,1,0.024852187215531625
297,219.48302205230277,1123.458900101059,1,0.05717853765815486
298,200.33642052001468,1121.934524033644,1,-0.08723500047181533
299,196.04161666238934,1121.4628397355852,1,-0.02143795844249032
300,239.99723159423615,1132.7112353161042,1,0.22421573378240617
301,208.5487107965424,1129.765200464512,1,-0.13103701483883715
302,288.74043606374914,1129.188859625407,1,0.38452275710992445
303,269.7728166485964,1129.7743986183007,1,-0.06569090105192264
304,251.73527730200738,1128.9862886425244,1,-0.06686196026223265
305,238.69260138358135,1127.5114976561592,1,-0.05181107732778629
306,248.02793772683185,1135.1454733824874,1,0.03911028783103556
307,273.1183398014098,1135.8480698452029,1,0.10115958026555662
308,293.7132858835315,1134.3710082569978,1,0.07540667571828669
309,237.51719852155983,1142.0529226060498,1,-0.19132974251718243
310,244.9283315276234,1129.8981821884681,1,0.03120251102738928
311,200.24488937995318,1135.5248246951799,1,-0.18243476313654128
312,251.66961415308452,1131.503429889099,1,0.25680917466790315
313,209.68963906695097,1130.7483360357407,1,-0.16680589441599472
314,238.50767056894264,1129.7715920324836,1,0.13743183320941516
315,302.72932747426336,1127.1216780844882,1,0.2692645345624509
316,345.3307666960376,1125.1462943403458,1,0.1407245197457653
317,279.0049464852689,1121.2169166891551,1,-0.19206461342944614
318,315.2438096163585,1114.7139071173144,1,0.12988609552484393
319,189.04052327932732,1116.208685435773,1,-0.4003354942659032
320,244.52811842594951,1111.426319316697,1,0.2935222257326987
321,254.8631466628627,1115.9743482174092,1,0.04226519348139076
322,243.2681925830011,1109.2788965661014,1,-0.045494824307413875
323,203.4387694486772,1113.2792403563972,1,-0.1637263906613457
324,231.4863372906856,1118.4115496234933,1,0.13786736873221286
325,186.5541581169526,1114.9712201657394,1,-0.194102942314518
326,288.04820324625615,1110.6154402273442,1,0.5440460086967128
327,216.97313947265465,1113.5329647784922,1,-0.246747117227593
328,235.8565547598298,1118.7354175709334,1,0.08703111976473499
329,292.4636669397759,1122.7602154756094,1,0.2400065253119148
330,315.3607792867842,1123.1774441829791,1,0.07829045086726356
331,315.24755337858113,1127.6783602233218,1,-0.0003590361124142289
332,338.2267860179011,1135.8139366762373,1,0.07289265973057105
333,310.89392802567266,1133.3258059379702,1,-0.08081222162806995
334,275.01421501135127,1135.4713404584577,1,-0.11540821412040753
335,290.7993217243956,1131.243968397441,1,0.057397421120187586
336,299.1880396683495,1136.6295335243676,1,0.028847102855020738
337,279.83426312939525,1134.250592524466,1,-0.06468766786402277
338,325.667058846095,1122.9692041213343,1,0.1637855036197147
339,235.64190600969008,1127.3923838127937,1,-0.27643309444738584
340,255.12684053077072,1115.7421785491833,1,0.08268874942931155
341,226.04823027149246,1108.2446081105036,1,-0.11397707194892773
342,284.88817820391176,1099.6844844115535,1,0.2602982021215132
343,292.13180372769597,1097.1157687194182,1,0.02542620606250464
344,280.58365364496467,1095.5149060152655,1,-0.03953061575416706
345,258.38936004214474,1092.448538237977,1,-0.0791004512005656
346,277.69687883782944,1081.4139409211891,1,0.07472257678309795
347,278.40793249156684,1081.1985257743174,1,0.0025605388750250904
348,214.0159689064268,1080.035435316485,1,-0.231286382571339
349,234.39530860348168,1080.1944866993363,1,0.09522345365716729
350,210.40560002532638,1084.7942652026295,1,-0.10234722154246632
351,235.92691770368054,1083.0927230063653,1,0.12129580997503005
352,190.2867286325367,1079.8933661935225,1,-0.1934505376299071
353,211.12115349558246,1081.4359998074945,1,0.10948963710064716
354,204.8556428163043,1085.652943377669,1,-0.029677323070372727
355,218.56246264075287,1082.1309730532441,1,0.06690965226054121
356,137.79459947935808,1086.2588228056297,1,-0.3695413301329398
357,191.11320950010696,1085.2553257927664,1,0.3869426684515028
358,192.39079779194827,1089.9729642567477,1,0.006684981614735515
359,226.88033319657498,1093.831496614407,1,0.179268113654395
360,226.65205001274674,1097.0436658057054,1,-0.001006183218315572
361,246.10998725668338,1095.3348437813636,1,0.08584937679955836
362,207.78744114804206,1083.932564472053,1,-0.15571308802138273
363,229.9756077294568,1081.3968654728333,1,0.10678300121905045
364,304.3652600542392,1085.2978482962733,1,0.32346757579740504
365,237.34839089103338,1088.395199238559,1,-0.22018567148978535
366,189.87142683363257,1089.1404110376156,1,-0.20003069698162596
367,214.3514704194604,1090.600336504545,1,0.12892958142289374
368,207.76095405065087,1091.4462897169944,1,-0.030746308182130436
369,171.27925485828928,1085.6222133881513,1,-0.17559458830492072
370,183.62984314095735,1097.1515058738034,1,0.07210790526200347
371,143.7619754390279,1090.0586186809464,1,-0.21710995892604557
372,140.66531999940574,1087.9515724363423,1,-0.02154015642985872
373,179.84436777239884,1089.9402757119335,1,0.27852670276624414
374,197.6936640929893,1083.5751911340203,1,0.09924856998123821
375,205.27177782286475,1085.998471210114,1,0.038332608000582746
376,202.74400761738787,1083.4597194511684,1,-0.012314260792626708
377,189.78780887523607,1079.9209561514192,1,-0.06390422530564914
378,236.51289379190607,1084.7066194502947,1,0.2461964506233719
379,303.5290921361151,1083.0479595013876,1,0.28335114111441495
380,188.507230987345,1077.030934461722,1,-0.3789483912045884
381,181.42278834359848,1079.1407331821993,1,-0.03758180843589024
382,222.36408045705724,1079.042902205963,1,0.2256678584165492
383,182.83544850955136,1074.1010344553217,1,-0.17776536509969118
384,197.41913916353852,1081.2619735773844,1,0.07976402154435226
385,263.21572517963716,1080.550950124736,1,0.3332837246422897
386,251.20362550273705,1070.1589906804475,1,-0.04563595001287326
387,248.0271054408961,1070.8982920598496,1,-0.012645199906982832
388,134.0255152269845,1071.9688022134385,1,-0.4596335953333041
389,225.70369816786163,1071.338122855744,1,0.6840352957092662
390,226.91711592631495,1074.8035633377347,1,0.005376153639941104
391,192.35758348872736,1073.3756265099555,1,-0.15230024538479434
392,187.14565723768567,1069.699911695804,1,-0.027094987140692174
393,214.74479857449307,1071.5113897463882,1,0.14747412119617032
394,277.15678916231633,1063.1551585663499,1,0.290633305216811
395,217.24339924665222,1065.284111219112,1,-0.21617146777009294
396,271.54943842085953,1069.7046098116416,1,0.2499778560017362
397,292.250298769293,1070.8303367868864,1,0.07623238136235935
398,248.10669211354013,1069.1283843931083,1,-0.15104725928988882
399,196.42504893221093,1064.759845970452,1,-0.20830410796689972
400,255.58923086020474,1059.0735904322266,1,0.30120487305268384
401,273.44822943219884,1059.2554995689832,1,0.06987383041096179
402,231.7495266884516,1056.3084809534178,1,-0.15249212924264477
403,252.0701152262514,1058.010524218623,1,0.08768340901561984
404,216.91478336950345,1064.5308950211509,1,-0.13946648068611173
405,237.0585837371136,1061.1254313066308,1,0.0928650415370546
406,230.92800319735986,1068.8241164646802,1,-0.0258610358802795
407,159.1166436689839,1074.1200383753583,1,-0.31096860724597025
408,211.92690307662417,1076.6858554245355,1,0.33189651434266904
409,177.0386704522655,1073.1594406436272,1,-0.16462389681476397
410,203.25984654950986,1072.600668927603,1,0.14810987921598917
411,231.89265022149536,1062.4153593335268,1,0.14086797839341644
412,303.28557723237464,1056.6995194881222,1,0.3078705898728889
413,250.78622646870616,1052.065255781018,1,-0.1731020355229222
414,284.7265052280234,1049.462811398367,1,0.13533549763568228
415,299.43807846094955,1050.7875028755461,1,0.05166913849887053
416,261.65524521790474,1047.958831334909,1,-0.12617912002788975
417,267.9234345141932,1051.295032397467,1,0.023955909200552725
418,195.38915495998847,1057.905203296397,1,-0.2707276415955404
419,179.59809013654075,1059.2166425936987,1,-0.08081853277210498
420,205.4625771671081,1048.494983126307,1,0.14401315187095634
421,193.526151721047,1047.7933143939272,1,-0.05809537488840552
422,209.8979332818147,1053.258652514787,1,0.08459725683155393
423,172.33513294898637,1048.32919385327,1,-0.17895745682448183
424,209.07779320025983,1051.9460735191808,1,0.21320469960208177
425,290.0767445655495,1047.4048161757146,1,0.38741059069676953
426,299.2691687276057,1044.5558718834877,1,0.03168962812177083
427,231.00044757249128,1042.1948463962804,1,-0.22811812337826382
428,312.0540383005631,1042.875141858921,1,0.3508806652967026
429,327.848675951219,1040.473972672948,1,0.05061507210953913
430,313.7005527360933,1048.0206645735948,1,-0.04315443145858791
431,226.41694061817222,1043.5407706395963,1,-0.2782386303008848
432,182.63670299711572,1051.7718537550236,1,-0.1933611394161851
433,285.2117379128947,1058.044103247971,1,0.5616342894527553
434,291.5305383349893,1058.8503111326102,1,0.02215476988546792
435,205.04135159533524,1058.7919862096198,1,-0.29667281936780093
436,172.86245735276844,1061.9118852178585,1,-0.1569385589404146
437,146.70612965171193,1058.4338230680455,1,-0.15131294615162202
438,191.45307498214694,1067.6780565286388,1,0.3050107411099087
439,263.05230995719273,1065.2493488477023,1,0.3739779838047649
440,211.4296435907483,1063.5114781979007,1,-0.1962448699836361
441,221.2487044325505,1064.5501172590796,1,0.04644126847609118
442,267.7283104427074,1058.6034197533747,1,0.21007854545121915
443,202.43653937423773,1052.430757397519,1,-0.24387324209570965
444,295.4698140409487,1053.8940748377383,1,0.45956760056406326
445,270.7298567894917,1055.1542511128057,1,-0.0837309128574072
446,296.53080659503405,1058.6056997894377,1,0.09530145700037845
447,344.4750252682533,1063.7098418874743,1,0.16168376980370774
448,221.80668833531593,1064.0847774390472,1,-0.356102265577633
449,218.97622195112365,1061.3026303439667,1,-0.01276096048065658
450,174.76952425717812,1060.2003709585192,1,-0.20187898622076253
451,251.6793766056211,1060.647521114359,1,0.44006443729438793
452,283.8284658789256,1057.6822021590897,1,0.12773827441444202
453,367.8787171029873,1053.308937474698,1,0.29613044964952706
454,306.63062847371054,1054.3037233012,1,-0.16648989403790493
455,307.72797576416326,1055.385580059718,1,0.003578726939037011
456,373.0608616855606,1055.9152762430238,1,0.21230726832410973
457,368.116517331863,1062.288681998683,1,-0.013253452349190705
458,277.69692073560583,1063.4146541434498,1,-0.2456276541232798
459,305.8146709150615,1060.3304062147856,1,0.10125337402003999
460,251.40086359650624,1059.4203358256202,1,-0.1779306635477552
461,264.90814623216954,1052.4726879916502,1,0.05372806776567897
