0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999991118e+00,9.999999999999982236e+00,1.499999999999999112e+01,1.999999999999996447e+01,2.499999999999997513e+01,2.999999999999998224e+01,3.499999999999999289e+01,3.999999999999992895e+01,4.499999999999993605e+01,4.999999999999995026e+01,5.499999999999995737e+01,5.999999999999996447e+01,6.499999999999997158e+01,6.999999999999998579e+01,7.499999999999998579e+01,7.999999999999985789e+01,8.499999999999987210e+01,8.999999999999987210e+01,9.499999999999988631e+01,9.999999999999990052e+01,1.049999999999999005e+02,1.099999999999999147e+02,1.149999999999999147e+02,1.199999999999999289e+02,1.249999999999999432e+02,1.299999999999999432e+02,1.349999999999999432e+02,1.399999999999999716e+02,1.449999999999999716e+02,1.499999999999999716e+02,1.550000000000000000e+02,1.599999999999997158e+02,1.649999999999997158e+02,1.699999999999997442e+02,1.749999999999997442e+02,1.799999999999997442e+02,1.849999999999997726e+02,1.899999999999997726e+02,1.949999999999997726e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010101010100991452e-02,5.060606060606043677e+00,1.011111111111108407e+01,1.516161616161611825e+01,2.021212121212116486e+01,2.526262626262620969e+01,3.031313131313124387e+01,3.536363636363625318e+01,4.041414141414134065e+01,4.546464646464635706e+01,5.051515151515145163e+01,5.556565656565648226e+01,6.061616161616151288e+01,6.566666666666655772e+01,7.071717171717158124e+01,7.576767676767660475e+01,8.081818181818165669e+01,8.586868686868682232e+01,9.091919191919171794e+01,9.596969696969675567e+01,1.010202020202017934e+02,1.060707070707068311e+02,1.111212121212118689e+02,1.161717171717169066e+02,1.212222222222220864e+02,1.262727272727271384e+02,1.313232323232321619e+02,1.363737373737372138e+02,1.414242424242422658e+02,1.464747474747469766e+02,1.515252525252523128e+02,1.565757575757570805e+02,1.616262626262623883e+02,1.666767676767671560e+02,1.717272727272724637e+02,1.767777777777772314e+02,1.818282828282825676e+02,1.868787878787873069e+02,1.919292929292926431e+02,1.969797979797973824e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530361241e-02,5.122448979591818663e+00,1.022448979591833051e+01,1.532653061224483970e+01,2.042857142857136665e+01,2.553061224489784564e+01,3.063265306122442766e+01,3.573469387755093152e+01,4.083673469387743893e+01,4.593877551020394634e+01,5.104081632653045375e+01,5.614285714285691142e+01,6.124489795918358936e+01,6.634693877550989782e+01,7.144897959183651892e+01,7.655102040816298370e+01,8.165306122448946269e+01,8.675510204081609800e+01,9.185714285714257699e+01,9.695918367346907019e+01,1.020612244897956913e+02,1.071632653061221987e+02,1.122653061224486777e+02,1.173673469387751709e+02,1.224693877551016499e+02,1.275714285714284415e+02,1.326734693877546363e+02,1.377755102040814279e+02,1.428775510204079353e+02,1.479795918367344427e+02,1.530816326530609217e+02,1.581836734693874007e+02,1.632857142857139081e+02,1.683877551020404155e+02,1.734897959183668945e+02,1.785918367346934019e+02,1.836938775510198809e+02,1.887959183673463883e+02,1.938979591836728673e+02,1.989999999999993747e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.092783505154101872e-02,5.185567010309257263e+00,1.034020618556696824e+01,1.549484536082466768e+01,2.064948453608237600e+01,2.580412371134009319e+01,3.095876288659782460e+01,3.611340206185551693e+01,4.126804123711321637e+01,4.642268041237090870e+01,5.157731958762861524e+01,5.673195876288634310e+01,6.188659793814394305e+01,6.704123711340182012e+01,7.219587628865942008e+01,7.735051546391729005e+01,8.250515463917487580e+01,8.765979381443258944e+01,9.281443298969031730e+01,9.796907216494803095e+01,1.031237113402057446e+02,1.082783505154634298e+02,1.134329896907211008e+02,1.185876288659790561e+02,1.237422680412364429e+02,1.288969072164940997e+02,1.340515463917520549e+02,1.392061855670097259e+02,1.443608247422674253e+02,1.495154639175250963e+02,1.546701030927827674e+02,1.598247422680407510e+02,1.649793814432984504e+02,1.701340206185558372e+02,1.752886597938135083e+02,1.804432989690714919e+02,1.855979381443291913e+02,1.907525773195865781e+02,1.959072164948445902e+02,2.010618556701022612e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666101609e-02,5.249999999999967137e+00,1.045833333333327175e+01,1.566666666666658436e+01,2.087499999999991118e+01,2.608333333333318294e+01,3.129166666666649377e+01,3.649999999999984368e+01,4.170833333333310833e+01,4.691666666666644403e+01,5.212499999999970157e+01,5.733333333333302306e+01,6.254166666666628061e+01,6.774999999999960210e+01,7.295833333333293069e+01,7.816666666666625929e+01,8.337499999999957367e+01,8.858333333333276016e+01,9.379166666666607455e+01,9.899999999999940314e+01,1.042083333333328738e+02,1.094166666666661456e+02,1.146249999999994174e+02,1.198333333333326891e+02,1.250416666666659609e+02,1.302499999999992610e+02,1.354583333333325470e+02,1.406666666666658330e+02,1.458749999999991189e+02,1.510833333333324049e+02,1.562916666666659751e+02,1.614999999999990052e+02,1.667083333333325754e+02,1.719166666666655772e+02,1.771249999999991473e+02,1.823333333333324617e+02,1.875416666666657477e+02,1.927499999999990621e+02,1.979583333333320638e+02,2.031666666666656909e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736285314e-02,5.315789473684168875e+00,1.057894736842096961e+01,1.584210526315776413e+01,2.110526315789460483e+01,2.636842105263140823e+01,3.163157894736809794e+01,3.689473684210505411e+01,4.215789473684178290e+01,4.742105263157866091e+01,5.268421052631538970e+01,5.794736842105228192e+01,6.321052631578901071e+01,6.847368421052581766e+01,7.373684210526278093e+01,7.899999999999943157e+01,8.426315789473623852e+01,8.952631578947304547e+01,9.478947368420985242e+01,1.000526315789466594e+02,1.053157894736834663e+02,1.105789473684203017e+02,1.158421052631570092e+02,1.211052631578937167e+02,1.263684210526305804e+02,1.316315789473674158e+02,1.368947368421042370e+02,1.421578947368413992e+02,1.474210526315779362e+02,1.526842105263147573e+02,1.579473684210515785e+02,1.632105263157884281e+02,1.684736842105249934e+02,1.737368421052620704e+02,1.789999999999986358e+02,1.842631578947357411e+02,1.895263157894725623e+02,1.947894736842091277e+02,2.000526315789462330e+02,2.053157894736827700e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.382978723403455457e-02,5.382978723404209020e+00,1.070212765957437462e+01,1.602127659574454910e+01,2.134042553191473957e+01,2.665957446808489806e+01,3.197872340425508497e+01,3.729787234042520083e+01,4.261702127659533090e+01,4.793617021276554624e+01,5.325531914893568342e+01,5.857446808510606218e+01,6.389361702127620646e+01,6.921276595744619442e+01,7.453191489361633160e+01,7.985106382978649719e+01,8.517021276595679069e+01,9.048936170212695629e+01,9.580851063829709346e+01,1.011276595744674012e+02,1.064468085106374104e+02,1.117659574468075760e+02,1.170851063829776280e+02,1.224042553191481630e+02,1.277234042553180302e+02,1.330425531914882527e+02,1.383617021276584182e+02,1.436808510638286407e+02,1.489999999999988063e+02,1.543191489361690003e+02,1.596382978723391659e+02,1.649574468085093599e+02,1.702765957446795255e+02,1.755957446808497195e+02,1.809148936170199136e+02,1.862340425531897665e+02,1.915531914893602732e+02,1.968723404255304104e+02,2.021914893617002917e+02,2.075106382978707700e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.526881720429187683e-02,5.451612903225745654e+00,1.082795698924721250e+01,1.620430107526867047e+01,2.158064516129010002e+01,2.695698924731156865e+01,3.233333333333303017e+01,3.770967741935449169e+01,4.308602150537588216e+01,4.846236559139742184e+01,5.383870967741888336e+01,5.921505376344037330e+01,6.459139784946179930e+01,6.996774193548321819e+01,7.534408602150465128e+01,8.072043010752608438e+01,8.609677419354767380e+01,9.147311827956912111e+01,9.684946236559055421e+01,1.022258064516119873e+02,1.076021505376334346e+02,1.129784946236547540e+02,1.183548387096762724e+02,1.237311827956980892e+02,1.291075268817189681e+02,1.344838709677404438e+02,1.398602150537619195e+02,1.452365591397834237e+02,1.506129032258052121e+02,1.559892473118266878e+02,1.613655913978481919e+02,1.667419354838693550e+02,1.721182795698908308e+02,1.774946236559123065e+02,1.828709677419337822e+02,1.882473118279552864e+02,1.936236559139767621e+02,1.989999999999982379e+02,2.043763440860197136e+02,2.097526881720408767e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.695652173912092608e-02,5.521739130434715648e+00,1.095652173913031291e+01,1.639130434782590484e+01,2.182608695652150388e+01,2.726086956521709226e+01,3.269565217391271261e+01,3.813043478260829033e+01,4.356521739130387516e+01,4.899999999999939604e+01,5.443478260869506613e+01,5.986956521739079307e+01,6.530434782608627131e+01,7.073913043478191298e+01,7.617391304347739833e+01,8.160869565217302579e+01,8.704347826086866746e+01,9.247826086956429492e+01,9.791304347825992238e+01,1.033478260869553793e+02,1.087826086956510068e+02,1.142173913043466342e+02,1.196521739130420912e+02,1.250869565217377328e+02,1.305217391304333319e+02,1.359565217391289593e+02,1.413913043478245584e+02,1.468260869565201858e+02,1.522608695652157849e+02,1.576956521739114123e+02,1.631304347826067271e+02,1.685652173913026388e+02,1.739999999999982663e+02,1.794347826086938653e+02,1.848695652173894928e+02,1.903043478260851202e+02,1.957391304347807193e+02,2.011739130434763183e+02,2.066086956521719458e+02,2.120434782608672322e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.890109890108683688e-02,5.593406593406514915e+00,1.108791208791195615e+01,1.658241758241739916e+01,2.207692307692279954e+01,2.757142857142821057e+01,3.306593406593371043e+01,3.856043956043909304e+01,4.405494505494453961e+01,4.954945054944991512e+01,5.504395604395534747e+01,6.053846153846070877e+01,6.603296703296631165e+01,7.152747252747174400e+01,7.702197802197702003e+01,8.251648351648245239e+01,8.801098901098805527e+01,9.350549450549348762e+01,9.899999999999874944e+01,1.044945054945041960e+02,1.099890109890096284e+02,1.154835164835152028e+02,1.209780219780203083e+02,1.264725274725257407e+02,1.319670329670315141e+02,1.374615384615369464e+02,1.429560439560423788e+02,1.484505494505478111e+02,1.539450549450532151e+02,1.594395604395586474e+02,1.649340659340637671e+02,1.704285714285691995e+02,1.759230769230746603e+02,1.814175824175804053e+02,1.869120879120858376e+02,1.924065934065912700e+02,1.979010989010966739e+02,2.033956043956021063e+02,2.088901098901072260e+02,2.143846153846126583e+02
